1,1,3,2,4,1,3,2,2,2,3,3,6,1,4,2,1,12,5,4,5,9,4,2,3,6,2,4,2,6,1,4,4,2,6,5,4,3,6,1,4,3,8,1,2,3,4,1,5,2,1,3,3,13,1,1,2,5,3,1,1,1,2,21,3,1,8,1,1,5,1,2,5,1,2,2,3,4,1,2,9,5,2,2,1,2,1,2,3,1,1,4,1,2,7,1,1,2,3,1,10,3,5,3,1,2,3,3,42,1,1,3,2,4,2,2,1,1,7,2,5,1,5,5,2,5,2,6,2,3,4,4,1,6,3,6,4,3,3,1,12,2,4,2,2,2,2,1,3,1,2,6,44,26,3,11,7,5,1,6,1,5,34,5,1,1,6,3,1,11,3,1,124,4,13,1,2,1,1,1,1,3,4,4,4,4,1,7,5,6,1,3,2,3,2,5,7,1,2,1,1,5,2,3,1,3,4,20,2,2,4,1,4,5,7,5,1,8,3,3,3,3,2,2,3,9,3,3,2,4,1,3,2,6,5,5,10,1,7,3,1,3,2,1,1,3,3,5,3,5,1,2,1,3,1,4,2,2,2,1,1,9,1,6,11,3,4,2,4,1,6,12,2,12,3,2,4,7,5,16,2,2,3,3,1,3,1,13,1,2,1,6,2,6,2,35,11,2,2,2,1,3,1,4,3,8,6,2,2,4,4,13,3,3,2,1,18,2,2,5,2,1,1,2,6,5,7,1,3,6,1,2,2,2,2,2,4,2,12,3,3,4,3,2,2,2,1,4,1,5,5,8,2,3,6,2,1,6,13,2,1,4,2,5,1,3,4,2,1,1,2,4,3,2,1,2,1,2,1,2,7,2,6,4,4,4,1,1,4,3,3,1,2,2,6,1,4,2,2,3,4,5,1,5,2,3,2,1,1,3,1,5,2,2,1,1,9,3,1,1,2,1,6,2,14,1,6,1,1,1,4,2,1,1,4,7,1,4,1,1,1,1,8,1,2,3,1,2,3,1,3,6,1,1,5,5,5,12,3,3,2,1,2,1,1,3,6,1,2,2,1,1,8,1,2,2,3,2,3,1,1,3,1,9,3,1,2,1,4,3,4,1,1,3,1,12,1,1,1,3,1,1,1,12,1,1,13,2,1,1,1,2,1,4,1,1,1,1,2,2,13,1,1,3,3,2,2,1,1,24,3,1,2,1,1,1,1,6,1,2,1,1,1,1,3,1,1,1,1,2,1,3,1,1,1,2,1,6,2,1,10,1,7,1,1,3,1,2,3,2,3,1,1,3,1,1,1,1,2,1,1,6,1,1,1,2,1,2,1,1,1,1,2,1,1,1,102,1,1,1,1,2,1,49,1,1,1,2,12,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,7,1,1,2,1,6,1,3,1,1,1,1,2,1,1,1,1,2,1,1,2,3,1,1,2,3,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,5,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,4,3,1,1
16,19,20,21,23,24,26,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,77,78,79,80,81,83,84,85,86,87,88,89,91,92,93,94,98,99,100,101,102,104,105,106,107,108,109,110,111,113,114,115,116,117,118,119,121,122,123,124,126,128,129,130,131,132,133,135,136,138,139,140,141,142,144,145,147,148,149,150,151,152,153,154,155,156,157,158,159,161,163,164,166,167,168,169,170,171,172,173,174,175,177,178,179,180,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,220,221,222,224,225,226,227,228,229,230,232,233,235,236,237,238,240,243,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,265,266,267,268,269,270,271,272,273,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,320,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,346,347,349,350,352,353,354,355,357,358,359,360,361,362,363,364,365,366,367,369,370,371,372,373,374,375,376,377,379,380,381,382,383,384,386,387,389,390,391,392,393,394,395,397,398,399,400,401,402,403,404,405,406,407,408,409,410,412,413,415,416,417,418,419,422,423,425,426,427,428,429,430,431,432,433,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,453,454,455,457,458,459,461,463,464,465,466,467,469,470,472,473,474,475,477,478,479,480,481,483,484,485,487,488,489,490,491,493,494,495,498,499,500,501,502,503,504,507,508,509,512,513,515,517,518,519,520,521,522,523,524,527,528,529,530,535,536,537,539,540,541,543,544,545,547,548,550,553,554,555,558,560,562,563,564,565,567,568,570,571,572,577,578,579,580,581,582,584,585,586,587,589,590,591,596,597,602,603,605,610,611,612,613,615,616,617,619,620,621,625,627,630,631,634,638,645,646,648,651,652,659,660,662,663,664,668,671,672,673,675,677,678,685,692,693,694,697,698,701,702,703,707,713,717,718,722,723,725,728,732,734,735,737,738,739,740,743,745,748,749,751,756,759,760,761,766,768,771,773,776,777,782,786,788,793,799,801,804,807,808,809,810,815,819,820,822,824,825,827,837,839,847,854,856,862,863,867,868,871,875,876,882,889,893,895,898,900,901,906,908,911,917,918,919,921,926,929,931,932,935,942,944,950,952,953,964,968,972,973,975,979,983,986,990,991,992,993,995,997,1001,1014,1022,1023,1027,1042,1048,1052,1056,1077,1078,1092,1094,1097,1106,1111,1112,1113,1120,1126,1132,1133,1138,1142,1143,1146,1147,1153,1154,1157,1171,1179,1189,1191,1210,1216,1235,1237,1253,1255,1263,1269,1279,1293,1295,1306,1317,1321,1325,1339,1346,1348,1358,1363,1373,1382,1405,1411,1429,1445,1454,1455,1468,1478,1481,1501,1513,1518,1525,1529,1538,1557,1559,1563,1607,1611,1620,1622,1636,1645,1649,1652,1655,1668,1674,1690,1699,1705,1717,1723,1740,1758,1763,1785,1789,1792,1799,1815,1841,1855,1896,1909,1925,1965,1966,1969,1970,1974,1993,1996,2013,2018,2020,2035,2040,2047,2049,2056,2098,2103,2145,2175,2192,2196,2205,2267,2275,2279,2303,2308,2324,2329,2382,2437,2442,2446,2489,2527,2533,2537,2557,2559,2560,2564,2581,2606,2610,2644,2653,2675,2678,2682,2699,2726,2745,2748,2758,2778,2806,2808,2814,2829,2838,2859,2884,2889,2898,2904,2913,2930,2960,2966,2987,3062,3105,3110,3112,3137,3272,3346,3446,3512,3514,3519,3584,3654,3668,3711,3787,3802,3803,3864,3907,4121,4174,4181,4268,4330,4445,4484,4492,4627,4698,4716,4742,4782,4790,4809,4833,4878,4885,4888,4890,4927,4997,5086,5162,5164,5206,5241,5316,5423,5468,5514,5518,5594,5660,5754,5805,5818,5932,5984,6020,6094,6133,6272,6276,6319,6341,6347,6530,6645,6658,6677,6719,6750,6840,7130,7289,7327,7395,7428,7490,7507,7645,7732,7957,8026,8085,8106,8145,8278,8312,8352,8409,8533,8558,8582,8612,8663,8754,8760,8830,9006,9054,9282,9295,9316,9369,9370,9470,9647,9688,9817,9920,10064,10107,10217,10247,10321,10373,10394,10507,10594,10687,10701,10702,10840,10933,10955,11002,11108,11297,11375,11376,11615,11639,11654,11685,11717,11791,11797,12007,12019,12048,12235,12326,12473,12477,12508,12509,12645,12746,12752,12815,12818,13113,13152,13162,13255,13300,13307,13385,13588,13678,13741,13774,13784,13795,13911,13974,14103,14132,14137,14265,14355,14357,14379,14566,14639,14666,14888,14933,14941,14988,14989,15151,15184,15346,15420,15495,15545,15650,15652,15690,15844,15867,15910,15967,15999,16024,16123,16454,16523,16872,16894,17328,17402,17498,17563,17587,17627,17805,17847,18041,18114,18233,18403,18499,18882,18933,18942,19167,19207,19262,19274,19368,19394,19440,19537,19569,19794,19809,20158,20384,20483,20504,20547,20758,20786,20789,20825,20877,20982,21263,21366,21470,21474,21509,21512,21560,22268,22280,22946,23140,23174,23718,23763,24006,24092,24526,24570,24709,24885,24930,25254,25376,25463,25516,25725,25899,26251,26265,26763,26968,27070,27280,27296,27328,27452,27551,28369,28528,28603,28679,28967,28975,29193,29488,29519,29667,29693,29738,29806,30014,30079,30092,30217,30396,30512,30520,30701,30747,30768,31379,32275,32400,32774,32827,32854,32978,33075,33348,33865,34286,34383,34409,34985,35125,35258,35859,35876,37186,37540,37586,37816,38095,38706,39767,40397,40946,41075,41161,41519,41919,43677,44971,45296,45391,45491,45736,46649,47806,48477,48730,48833,50896,51323,51719,52755,53445,55415,55784,57220,57407,58182,58995,59243,60313,60656,61086,62261,62317,62436,62462,63522,64676,64913,65639,66645,66786,66850,68152,68188,70003,71732,71745,72330,77419,77830,78126,81496,83451,84954,87350,88346,89152,90418,91100,92374,92553,92871,93056,93176,94127,94744,95505,96658,98639,99903,100226,100742,101222,102572,102575,103292,103493,103546,103601,103669,103675,103731,103851,103927,103944,103991,104038,104126,104482,104553,104645,104658,104708,104737,104790,104791,104833,104841,104842,105420,107375,109360,109372,109437,109563,110080,121060,136098,144276,153603,164238,175427,175719,178123,209103,236899,255243,358974,358979,369134
